Class_Name,Image,Target
n02879718,n02879718/sketch_41_fixed_01.JPEG,249
n02879718,n02879718/sketch_43.JPEG,249
n02879718,n02879718/sketch_45_fixed_01.JPEG,249
n02879718,n02879718/sketch_46_fixed_01.JPEG,249
n02879718,n02879718/sketch_47_fixed_01.JPEG,249
n02879718,n02879718/sketch_48_fixed_01.JPEG,249
n02879718,n02879718/sketch_49.JPEG,249
n02879718,n02879718/sketch_4_fixed_01.JPEG,249
n02879718,n02879718/sketch_5.JPEG,249
n02879718,n02879718/sketch_7.JPEG,249
n02879718,n02879718/sketch_8.JPEG,249
n02883205,n02883205/sketch_0.JPEG,250
n02883205,n02883205/sketch_1.JPEG,250
n02883205,n02883205/sketch_12.JPEG,250
n02883205,n02883205/sketch_13_fixed_01.JPEG,250
n02883205,n02883205/sketch_13_fixed_02.JPEG,250
n02883205,n02883205/sketch_13_fixed_03.JPEG,250
n02883205,n02883205/sketch_13_fixed_04.JPEG,250
n02883205,n02883205/sketch_13_fixed_05.JPEG,250
n02883205,n02883205/sketch_13_fixed_06.JPEG,250
n02883205,n02883205/sketch_13_fixed_07.JPEG,250
n02883205,n02883205/sketch_13_fixed_08.JPEG,250
n02883205,n02883205/sketch_15.JPEG,250
n02883205,n02883205/sketch_17.JPEG,250
n02883205,n02883205/sketch_18.JPEG,250
n02883205,n02883205/sketch_2.JPEG,250
n02883205,n02883205/sketch_20.JPEG,250
n02883205,n02883205/sketch_21.JPEG,250
n02883205,n02883205/sketch_22.JPEG,250
n02883205,n02883205/sketch_23.JPEG,250
n02883205,n02883205/sketch_24.JPEG,250
n02883205,n02883205/sketch_3.JPEG,250
n02883205,n02883205/sketch_30.JPEG,250
n02883205,n02883205/sketch_34.JPEG,250
n02883205,n02883205/sketch_35.JPEG,250
n02883205,n02883205/sketch_36.JPEG,250
n02883205,n02883205/sketch_37.JPEG,250
n02883205,n02883205/sketch_38.JPEG,250
n02883205,n02883205/sketch_39.JPEG,250
n02883205,n02883205/sketch_40.JPEG,250
n02883205,n02883205/sketch_42.JPEG,250
n02883205,n02883205/sketch_45_fixed_01.JPEG,250
n02883205,n02883205/sketch_45_fixed_02.JPEG,250
n02883205,n02883205/sketch_45_fixed_03.JPEG,250
n02883205,n02883205/sketch_45_fixed_04.JPEG,250
n02883205,n02883205/sketch_45_fixed_05.JPEG,250
n02883205,n02883205/sketch_45_fixed_06.JPEG,250
n02883205,n02883205/sketch_45_fixed_07.JPEG,250
n02883205,n02883205/sketch_45_fixed_08.JPEG,250
n02883205,n02883205/sketch_46.JPEG,250
n02883205,n02883205/sketch_47.JPEG,250
n02883205,n02883205/sketch_49.JPEG,250
n02883205,n02883205/sketch_50.JPEG,250
n02883205,n02883205/sketch_6.JPEG,250
n02883205,n02883205/sketch_8.JPEG,250
n02883205,n02883205/sketch_9.JPEG,250
n02892201,n02892201/sketch_10.JPEG,251
n02892201,n02892201/sketch_11.JPEG,251
n02892201,n02892201/sketch_13_fixed_01.JPEG,251
n02892201,n02892201/sketch_14_fixed_01.JPEG,251
n02892201,n02892201/sketch_14_fixed_02.JPEG,251
n02892201,n02892201/sketch_15.JPEG,251
n02892201,n02892201/sketch_16.JPEG,251
n02892201,n02892201/sketch_17_fixed_01.JPEG,251
n02892201,n02892201/sketch_17_fixed_02.JPEG,251
n02892201,n02892201/sketch_19.JPEG,251
n02892201,n02892201/sketch_2.JPEG,251
n02892201,n02892201/sketch_20.JPEG,251
n02892201,n02892201/sketch_21_fixed_01.JPEG,251
n02892201,n02892201/sketch_21_fixed_02.JPEG,251
n02892201,n02892201/sketch_23.JPEG,251
n02892201,n02892201/sketch_25_fixed_01.JPEG,251
n02892201,n02892201/sketch_26.JPEG,251
n02892201,n02892201/sketch_28.JPEG,251
n02892201,n02892201/sketch_31.JPEG,251
n02892201,n02892201/sketch_33_fixed_01.JPEG,251
n02892201,n02892201/sketch_34_fixed_01.JPEG,251
n02892201,n02892201/sketch_34_fixed_02.JPEG,251
n02892201,n02892201/sketch_37_fixed_01.JPEG,251
n02892201,n02892201/sketch_37_fixed_02.JPEG,251
n02892201,n02892201/sketch_38.JPEG,251
n02892201,n02892201/sketch_39.JPEG,251
n02892201,n02892201/sketch_41_fixed_01.JPEG,251
n02892201,n02892201/sketch_41_fixed_02.JPEG,251
n02892201,n02892201/sketch_42.JPEG,251
n02892201,n02892201/sketch_44.JPEG,251
n02892201,n02892201/sketch_46.JPEG,251
n02892201,n02892201/sketch_48.JPEG,251
n02892201,n02892201/sketch_50.JPEG,251
n02892201,n02892201/sketch_5_fixed_01.JPEG,251
n02892201,n02892201/sketch_7_fixed_01.JPEG,251
n02892767,n02892767/sketch_10_fixed_01.JPEG,252
n02892767,n02892767/sketch_10_fixed_02.JPEG,252
n02892767,n02892767/sketch_10_fixed_03.JPEG,252
n02892767,n02892767/sketch_10_fixed_04.JPEG,252
n02892767,n02892767/sketch_12.JPEG,252
n02892767,n02892767/sketch_13_fixed_01.JPEG,252
n02892767,n02892767/sketch_13_fixed_02.JPEG,252
n02892767,n02892767/sketch_14.JPEG,252
n02892767,n02892767/sketch_17_fixed_01.JPEG,252
n02892767,n02892767/sketch_17_fixed_02.JPEG,252
n02892767,n02892767/sketch_17_fixed_03.JPEG,252
n02892767,n02892767/sketch_17_fixed_04.JPEG,252
n02892767,n02892767/sketch_17_fixed_05.JPEG,252
n02892767,n02892767/sketch_17_fixed_06.JPEG,252
n02892767,n02892767/sketch_17_fixed_07.JPEG,252
n02892767,n02892767/sketch_17_fixed_08.JPEG,252
n02892767,n02892767/sketch_17_fixed_09.JPEG,252
n02892767,n02892767/sketch_17_fixed_10.JPEG,252
n02892767,n02892767/sketch_17_fixed_11.JPEG,252
n02892767,n02892767/sketch_17_fixed_12.JPEG,252
n02892767,n02892767/sketch_18.JPEG,252
n02892767,n02892767/sketch_19.JPEG,252
n02892767,n02892767/sketch_20_fixed_01.JPEG,252
n02892767,n02892767/sketch_20_fixed_02.JPEG,252
n02892767,n02892767/sketch_20_fixed_03.JPEG,252
n02892767,n02892767/sketch_20_fixed_04.JPEG,252
n02892767,n02892767/sketch_21.JPEG,252
n02892767,n02892767/sketch_23.JPEG,252
n02892767,n02892767/sketch_24.JPEG,252
n02892767,n02892767/sketch_27.JPEG,252
n02892767,n02892767/sketch_28.JPEG,252
n02892767,n02892767/sketch_29_fixed_01.JPEG,252
n02892767,n02892767/sketch_29_fixed_02.JPEG,252
n02892767,n02892767/sketch_3.JPEG,252
n02892767,n02892767/sketch_30.JPEG,252
n02892767,n02892767/sketch_32.JPEG,252
n02892767,n02892767/sketch_33.JPEG,252
n02892767,n02892767/sketch_34.JPEG,252
n02892767,n02892767/sketch_35_fixed_01.JPEG,252
n02892767,n02892767/sketch_35_fixed_02.JPEG,252
n02892767,n02892767/sketch_37.JPEG,252
n02892767,n02892767/sketch_39.JPEG,252
n02892767,n02892767/sketch_40.JPEG,252
n02892767,n02892767/sketch_43.JPEG,252
n02892767,n02892767/sketch_45_fixed_01.JPEG,252
n02892767,n02892767/sketch_45_fixed_02.JPEG,252
n02892767,n02892767/sketch_45_fixed_03.JPEG,252
n02892767,n02892767/sketch_45_fixed_04.JPEG,252
n02892767,n02892767/sketch_45_fixed_05.JPEG,252
n02892767,n02892767/sketch_45_fixed_06.JPEG,252
n02892767,n02892767/sketch_48.JPEG,252
n02892767,n02892767/sketch_49.JPEG,252
n02892767,n02892767/sketch_5.JPEG,252
n02892767,n02892767/sketch_7_fixed_01.JPEG,252
n02892767,n02892767/sketch_7_fixed_02.JPEG,252
n02892767,n02892767/sketch_7_fixed_03.JPEG,252
n02892767,n02892767/sketch_7_fixed_04.JPEG,252
n02892767,n02892767/sketch_7_fixed_05.JPEG,252
n02892767,n02892767/sketch_7_fixed_06.JPEG,252
n02892767,n02892767/sketch_7_fixed_07.JPEG,252
n02892767,n02892767/sketch_7_fixed_08.JPEG,252
n02892767,n02892767/sketch_7_fixed_09.JPEG,252
n02892767,n02892767/sketch_8.JPEG,252
n02895154,n02895154/sketch_10_fixed_01.JPEG,253
n02895154,n02895154/sketch_10_fixed_02.JPEG,253
n02895154,n02895154/sketch_12.JPEG,253
n02895154,n02895154/sketch_13.JPEG,253
n02895154,n02895154/sketch_17_fixed_01.JPEG,253
n02895154,n02895154/sketch_18.JPEG,253
n02895154,n02895154/sketch_19.JPEG,253
n02895154,n02895154/sketch_2.JPEG,253
n02895154,n02895154/sketch_20_fixed_01.JPEG,253
n02895154,n02895154/sketch_20_fixed_02.JPEG,253
n02895154,n02895154/sketch_20_fixed_03.JPEG,253
n02895154,n02895154/sketch_20_fixed_04.JPEG,253
n02895154,n02895154/sketch_20_fixed_05.JPEG,253
n02895154,n02895154/sketch_20_fixed_06.JPEG,253
n02895154,n02895154/sketch_20_fixed_07.JPEG,253
n02895154,n02895154/sketch_21_fixed_01.JPEG,253
n02895154,n02895154/sketch_24.JPEG,253
n02895154,n02895154/sketch_25.JPEG,253
n02895154,n02895154/sketch_28.JPEG,253
n02895154,n02895154/sketch_31.JPEG,253
n02895154,n02895154/sketch_32.JPEG,253
n02895154,n02895154/sketch_33.JPEG,253
n02895154,n02895154/sketch_34_fixed_01.JPEG,253
n02895154,n02895154/sketch_35_fixed_01.JPEG,253
n02895154,n02895154/sketch_35_fixed_02.JPEG,253
n02895154,n02895154/sketch_35_fixed_03.JPEG,253
n02895154,n02895154/sketch_35_fixed_04.JPEG,253
n02895154,n02895154/sketch_35_fixed_05.JPEG,253
n02895154,n02895154/sketch_35_fixed_06.JPEG,253
n02895154,n02895154/sketch_35_fixed_07.JPEG,253
n02895154,n02895154/sketch_35_fixed_08.JPEG,253
n02895154,n02895154/sketch_40_fixed_01.JPEG,253
n02895154,n02895154/sketch_41.JPEG,253
n02895154,n02895154/sketch_43.JPEG,253
n02895154,n02895154/sketch_46_fixed_01.JPEG,253
n02895154,n02895154/sketch_46_fixed_02.JPEG,253
n02895154,n02895154/sketch_48_fixed_01.JPEG,253
n02895154,n02895154/sketch_4_fixed_01.JPEG,253
n02895154,n02895154/sketch_5.JPEG,253
n02895154,n02895154/sketch_6.JPEG,253
n02895154,n02895154/sketch_9.JPEG,253
n02906734,n02906734/sketch_1.JPEG,254
n02906734,n02906734/sketch_12.JPEG,254
n02906734,n02906734/sketch_13.JPEG,254
n02906734,n02906734/sketch_14.JPEG,254
n02906734,n02906734/sketch_15.JPEG,254
n02906734,n02906734/sketch_16.JPEG,254
n02906734,n02906734/sketch_17.JPEG,254
n02906734,n02906734/sketch_18.JPEG,254
n02906734,n02906734/sketch_19.JPEG,254
n02906734,n02906734/sketch_21.JPEG,254
n02906734,n02906734/sketch_24.JPEG,254
n02906734,n02906734/sketch_27.JPEG,254
n02906734,n02906734/sketch_29.JPEG,254
n02906734,n02906734/sketch_3.JPEG,254
n02906734,n02906734/sketch_30.JPEG,254
n02906734,n02906734/sketch_32.JPEG,254
n02906734,n02906734/sketch_35.JPEG,254
n02906734,n02906734/sketch_36.JPEG,254
n02906734,n02906734/sketch_39.JPEG,254
n02906734,n02906734/sketch_4.JPEG,254
n02906734,n02906734/sketch_40.JPEG,254
n02906734,n02906734/sketch_43.JPEG,254
n02906734,n02906734/sketch_44.JPEG,254
n02906734,n02906734/sketch_45.JPEG,254
n02906734,n02906734/sketch_46.JPEG,254
n02906734,n02906734/sketch_48.JPEG,254
n02906734,n02906734/sketch_5.JPEG,254
n02906734,n02906734/sketch_50.JPEG,254
n02906734,n02906734/sketch_8.JPEG,254
n02906734,n02906734/sketch_9.JPEG,254
n02917067,n02917067/sketch_0.JPEG,255
n02917067,n02917067/sketch_11.JPEG,255
n02917067,n02917067/sketch_14.JPEG,255
n02917067,n02917067/sketch_15.JPEG,255
n02917067,n02917067/sketch_17.JPEG,255
n02917067,n02917067/sketch_19.JPEG,255
n02917067,n02917067/sketch_20.jpeg,255
n02917067,n02917067/sketch_23.JPEG,255
n02917067,n02917067/sketch_25.jpeg,255
n02917067,n02917067/sketch_26.JPEG,255
n02917067,n02917067/sketch_27.JPEG,255
n02917067,n02917067/sketch_28.JPEG,255
n02917067,n02917067/sketch_31.jpeg,255
n02917067,n02917067/sketch_32.JPEG,255
n02917067,n02917067/sketch_33.JPEG,255
n02917067,n02917067/sketch_37.jpeg,255
n02917067,n02917067/sketch_38.JPEG,255
n02917067,n02917067/sketch_39.JPEG,255
n02917067,n02917067/sketch_4.JPEG,255
n02917067,n02917067/sketch_40.JPEG,255
n02917067,n02917067/sketch_41.jpeg,255
n02917067,n02917067/sketch_43.JPEG,255
n02917067,n02917067/sketch_44.JPEG,255
n02917067,n02917067/sketch_45.JPEG,255
n02917067,n02917067/sketch_46.JPEG,255
n02917067,n02917067/sketch_47.JPEG,255
n02917067,n02917067/sketch_49.JPEG,255
n02917067,n02917067/sketch_50.JPEG,255
n02917067,n02917067/sketch_51.jpeg,255
n02917067,n02917067/sketch_52.jpeg,255
n02917067,n02917067/sketch_53.jpeg,255
n02917067,n02917067/sketch_54.jpeg,255
n02917067,n02917067/sketch_55.jpeg,255
n02917067,n02917067/sketch_56.jpeg,255
n02917067,n02917067/sketch_57.JPEG,255
n02917067,n02917067/sketch_58.jpeg,255
n02917067,n02917067/sketch_59.jpeg,255
n02917067,n02917067/sketch_6.JPEG,255
n02917067,n02917067/sketch_7.JPEG,255
n02927161,n02927161/sketch_1.JPEG,256
n02927161,n02927161/sketch_10.JPEG,256
n02927161,n02927161/sketch_12.JPEG,256
n02927161,n02927161/sketch_14.JPEG,256
n02927161,n02927161/sketch_16.JPEG,256
n02927161,n02927161/sketch_17.JPEG,256
n02927161,n02927161/sketch_18.JPEG,256
n02927161,n02927161/sketch_20.JPEG,256
n02927161,n02927161/sketch_21.JPEG,256
n02927161,n02927161/sketch_22.JPEG,256
n02927161,n02927161/sketch_24.JPEG,256
n02927161,n02927161/sketch_25.JPEG,256
n02927161,n02927161/sketch_26.JPEG,256
n02927161,n02927161/sketch_28.JPEG,256
n02927161,n02927161/sketch_3.JPEG,256
n02927161,n02927161/sketch_34.JPEG,256
n02927161,n02927161/sketch_36.JPEG,256
n02927161,n02927161/sketch_37.JPEG,256
n02927161,n02927161/sketch_38.JPEG,256
n02927161,n02927161/sketch_4.JPEG,256
n02927161,n02927161/sketch_40.JPEG,256
n02927161,n02927161/sketch_41.JPEG,256
n02927161,n02927161/sketch_44.JPEG,256
n02927161,n02927161/sketch_46.JPEG,256
n02927161,n02927161/sketch_48.JPEG,256
n02927161,n02927161/sketch_5.JPEG,256
n02927161,n02927161/sketch_50.JPEG,256
n02927161,n02927161/sketch_6.JPEG,256
n02927161,n02927161/sketch_9.JPEG,256
n02939185,n02939185/sketch_0.JPEG,257
n02939185,n02939185/sketch_1.JPEG,257
n02939185,n02939185/sketch_10.JPEG,257
n02939185,n02939185/sketch_11.JPEG,257
n02939185,n02939185/sketch_12.JPEG,257
n02939185,n02939185/sketch_14.JPEG,257
n02939185,n02939185/sketch_15.JPEG,257
n02939185,n02939185/sketch_17.JPEG,257
n02939185,n02939185/sketch_21.JPEG,257
n02939185,n02939185/sketch_23.JPEG,257
n02939185,n02939185/sketch_24.JPEG,257
n02939185,n02939185/sketch_28.JPEG,257
n02939185,n02939185/sketch_29.JPEG,257
n02939185,n02939185/sketch_30.JPEG,257
n02939185,n02939185/sketch_31.JPEG,257
n02939185,n02939185/sketch_33.JPEG,257
n02939185,n02939185/sketch_34.JPEG,257
n02939185,n02939185/sketch_35.JPEG,257
n02939185,n02939185/sketch_36.JPEG,257
n02939185,n02939185/sketch_38.JPEG,257
n02939185,n02939185/sketch_39.JPEG,257
n02939185,n02939185/sketch_4.JPEG,257
n02939185,n02939185/sketch_41.JPEG,257
n02939185,n02939185/sketch_44.JPEG,257
n02939185,n02939185/sketch_46.JPEG,257
n02939185,n02939185/sketch_47.JPEG,257
n02939185,n02939185/sketch_48.JPEG,257
n02939185,n02939185/sketch_49.JPEG,257
n02939185,n02939185/sketch_50.JPEG,257
n02939185,n02939185/sketch_6.JPEG,257
n02939185,n02939185/sketch_9.JPEG,257
n02951585,n02951585/sketch_1.JPEG,258
n02951585,n02951585/sketch_12.JPEG,258
n02951585,n02951585/sketch_15.JPEG,258
n02951585,n02951585/sketch_16.JPEG,258
n02951585,n02951585/sketch_18.JPEG,258
n02951585,n02951585/sketch_21.JPEG,258
n02951585,n02951585/sketch_22.JPEG,258
n02951585,n02951585/sketch_24.JPEG,258
n02951585,n02951585/sketch_25.JPEG,258
n02951585,n02951585/sketch_26.JPEG,258
n02951585,n02951585/sketch_3.JPEG,258
n02951585,n02951585/sketch_31.JPEG,258
n02951585,n02951585/sketch_32.JPEG,258
n02951585,n02951585/sketch_34.JPEG,258
n02951585,n02951585/sketch_36.JPEG,258
n02951585,n02951585/sketch_37.JPEG,258
n02951585,n02951585/sketch_38.JPEG,258
n02951585,n02951585/sketch_39.JPEG,258
n02951585,n02951585/sketch_4.JPEG,258
n02951585,n02951585/sketch_40.JPEG,258
n02951585,n02951585/sketch_41.JPEG,258
n02951585,n02951585/sketch_42.JPEG,258
n02951585,n02951585/sketch_43.JPEG,258
n02951585,n02951585/sketch_44.JPEG,258
n02951585,n02951585/sketch_45.JPEG,258
n02951585,n02951585/sketch_46.JPEG,258
n02951585,n02951585/sketch_47.JPEG,258
n02951585,n02951585/sketch_5.JPEG,258
n02951585,n02951585/sketch_8.JPEG,258
n02971356,n02971356/sketch_10.JPEG,259
n02971356,n02971356/sketch_13.JPEG,259
n02971356,n02971356/sketch_14.JPEG,259
n02971356,n02971356/sketch_19.JPEG,259
n02971356,n02971356/sketch_2.JPEG,259
n02971356,n02971356/sketch_22.JPEG,259
n02971356,n02971356/sketch_23.JPEG,259
n02971356,n02971356/sketch_24.JPEG,259
n02971356,n02971356/sketch_25.JPEG,259
n02971356,n02971356/sketch_28.JPEG,259
n02971356,n02971356/sketch_30.JPEG,259
n02971356,n02971356/sketch_31.JPEG,259
n02971356,n02971356/sketch_32.JPEG,259
n02971356,n02971356/sketch_33.JPEG,259
n02971356,n02971356/sketch_35.JPEG,259
n02971356,n02971356/sketch_36.JPEG,259
n02971356,n02971356/sketch_37.JPEG,259
n02971356,n02971356/sketch_38.JPEG,259
n02971356,n02971356/sketch_39.JPEG,259
n02971356,n02971356/sketch_40.JPEG,259
n02971356,n02971356/sketch_41.JPEG,259
n02971356,n02971356/sketch_45.JPEG,259
n02971356,n02971356/sketch_47.JPEG,259
n02971356,n02971356/sketch_48.JPEG,259
n02971356,n02971356/sketch_5.JPEG,259
n02971356,n02971356/sketch_6.JPEG,259
n02971356,n02971356/sketch_7.JPEG,259
n02971356,n02971356/sketch_8.JPEG,259
n02971356,n02971356/sketch_9.JPEG,259
n02974003,n02974003/sketch_0.JPEG,260
n02974003,n02974003/sketch_10.JPEG,260
n02974003,n02974003/sketch_11.JPEG,260
n02974003,n02974003/sketch_12.JPEG,260
n02974003,n02974003/sketch_13.JPEG,260
n02974003,n02974003/sketch_16.JPEG,260
n02974003,n02974003/sketch_18.JPEG,260
n02974003,n02974003/sketch_2.JPEG,260
n02974003,n02974003/sketch_20.JPEG,260
n02974003,n02974003/sketch_21.jpeg,260
n02974003,n02974003/sketch_23.JPEG,260
n02974003,n02974003/sketch_27.JPEG,260
n02974003,n02974003/sketch_28.JPEG,260
n02974003,n02974003/sketch_29.JPEG,260
n02974003,n02974003/sketch_3.JPEG,260
n02974003,n02974003/sketch_32.JPEG,260
n02974003,n02974003/sketch_33.JPEG,260
n02974003,n02974003/sketch_34.JPEG,260
n02974003,n02974003/sketch_36.JPEG,260
n02974003,n02974003/sketch_37.JPEG,260
n02974003,n02974003/sketch_38.JPEG,260
n02974003,n02974003/sketch_4.jpeg,260
n02974003,n02974003/sketch_41.JPEG,260
n02974003,n02974003/sketch_44.JPEG,260
n02974003,n02974003/sketch_46.JPEG,260
n02974003,n02974003/sketch_49.JPEG,260
n02974003,n02974003/sketch_5.JPEG,260
n02974003,n02974003/sketch_50.JPEG,260
n02974003,n02974003/sketch_7.JPEG,260
n02992211,n02992211/sketch_1.JPEG,261
n02992211,n02992211/sketch_10.JPEG,261
n02992211,n02992211/sketch_11.JPEG,261
n02992211,n02992211/sketch_13.JPEG,261
n02992211,n02992211/sketch_14.JPEG,261
n02992211,n02992211/sketch_15.JPEG,261
n02992211,n02992211/sketch_16.JPEG,261
n02992211,n02992211/sketch_17.JPEG,261
n02992211,n02992211/sketch_19.JPEG,261
n02992211,n02992211/sketch_2.JPEG,261
n02992211,n02992211/sketch_21.JPEG,261
n02992211,n02992211/sketch_24.JPEG,261
n02992211,n02992211/sketch_25.JPEG,261
n02992211,n02992211/sketch_26.JPEG,261
n02992211,n02992211/sketch_27.JPEG,261
n02992211,n02992211/sketch_28.JPEG,261
n02992211,n02992211/sketch_29.JPEG,261
n02992211,n02992211/sketch_30.jpeg,261
n02992211,n02992211/sketch_32.JPEG,261
n02992211,n02992211/sketch_33.JPEG,261
n02992211,n02992211/sketch_34.JPEG,261
n02992211,n02992211/sketch_35.jpeg,261
n02992211,n02992211/sketch_36.jpeg,261
n02992211,n02992211/sketch_37.jpeg,261
n02992211,n02992211/sketch_38.jpeg,261
n02992211,n02992211/sketch_39.jpeg,261
n02992211,n02992211/sketch_40.JPEG,261
n02992211,n02992211/sketch_41.JPEG,261
n02992211,n02992211/sketch_42.JPEG,261
n02992211,n02992211/sketch_43.JPEG,261
n02992211,n02992211/sketch_44.jpeg,261
n02992211,n02992211/sketch_48.JPEG,261
n02992211,n02992211/sketch_49.JPEG,261
n02992529,n02992529/sketch_1.JPEG,262
n02992529,n02992529/sketch_10.JPEG,262
n02992529,n02992529/sketch_12.JPEG,262
n02992529,n02992529/sketch_14.JPEG,262
n02992529,n02992529/sketch_16.JPEG,262
n02992529,n02992529/sketch_21.JPEG,262
n02992529,n02992529/sketch_24.JPEG,262
n02992529,n02992529/sketch_28.JPEG,262
n02992529,n02992529/sketch_29.JPEG,262
n02992529,n02992529/sketch_3.JPEG,262
n02992529,n02992529/sketch_31.JPEG,262
n02992529,n02992529/sketch_32.JPEG,262
n02992529,n02992529/sketch_34.JPEG,262
n02992529,n02992529/sketch_35.JPEG,262
n02992529,n02992529/sketch_37.JPEG,262
n02992529,n02992529/sketch_39.JPEG,262
n02992529,n02992529/sketch_4.JPEG,262
n02992529,n02992529/sketch_40.JPEG,262
n02992529,n02992529/sketch_41.JPEG,262
n02992529,n02992529/sketch_44.JPEG,262
n02992529,n02992529/sketch_45.JPEG,262
n02992529,n02992529/sketch_46.JPEG,262
n02992529,n02992529/sketch_47.JPEG,262
n02992529,n02992529/sketch_49.JPEG,262
n02992529,n02992529/sketch_5.JPEG,262
n02992529,n02992529/sketch_50.JPEG,262
n02992529,n02992529/sketch_51.jpeg,262
n02992529,n02992529/sketch_53.jpeg,262
n02992529,n02992529/sketch_54.jpeg,262
n02992529,n02992529/sketch_6.jpeg,262
n02992529,n02992529/sketch_8.JPEG,262
n02992529,n02992529/sketch_9.JPEG,262
n02992529,n02992529/sketch_52.png,262
n02999410,n02999410/sketch_0.JPEG,263
n02999410,n02999410/sketch_1.JPEG,263
n02999410,n02999410/sketch_10.JPEG,263
n02999410,n02999410/sketch_13.JPEG,263
n02999410,n02999410/sketch_14.JPEG,263
n02999410,n02999410/sketch_18.JPEG,263
n02999410,n02999410/sketch_19.JPEG,263
n02999410,n02999410/sketch_21.JPEG,263
n02999410,n02999410/sketch_23.JPEG,263
n02999410,n02999410/sketch_24.JPEG,263
n02999410,n02999410/sketch_25.JPEG,263
n02999410,n02999410/sketch_26.JPEG,263
n02999410,n02999410/sketch_28.JPEG,263
n02999410,n02999410/sketch_29.JPEG,263
n02999410,n02999410/sketch_30.JPEG,263
n02999410,n02999410/sketch_31.JPEG,263
n02999410,n02999410/sketch_32.JPEG,263
n02999410,n02999410/sketch_33.JPEG,263
n02999410,n02999410/sketch_34.JPEG,263
n02999410,n02999410/sketch_36.JPEG,263
n02999410,n02999410/sketch_37.JPEG,263
n02999410,n02999410/sketch_39.JPEG,263
n02999410,n02999410/sketch_4.JPEG,263
n02999410,n02999410/sketch_40.JPEG,263
n02999410,n02999410/sketch_43.JPEG,263
n02999410,n02999410/sketch_45.JPEG,263
n02999410,n02999410/sketch_47.JPEG,263
n02999410,n02999410/sketch_49.JPEG,263
n02999410,n02999410/sketch_6.JPEG,263
n03045698,n03045698/sketch_0_fixed_01.JPEG,264
n03045698,n03045698/sketch_0_fixed_02.JPEG,264
n03045698,n03045698/sketch_0_fixed_03.JPEG,264
n03045698,n03045698/sketch_11.JPEG,264
n03045698,n03045698/sketch_14.JPEG,264
n03045698,n03045698/sketch_15_fixed_01.JPEG,264
n03045698,n03045698/sketch_19.JPEG,264
n03045698,n03045698/sketch_2.JPEG,264
n03045698,n03045698/sketch_22.JPEG,264
n03045698,n03045698/sketch_23.JPEG,264
n03045698,n03045698/sketch_24.JPEG,264
n03045698,n03045698/sketch_29_fixed_01.JPEG,264
n03045698,n03045698/sketch_29_fixed_02.JPEG,264
n03045698,n03045698/sketch_29_fixed_03.JPEG,264
n03045698,n03045698/sketch_31_fixed_01.JPEG,264
n03045698,n03045698/sketch_31_fixed_02.JPEG,264
n03045698,n03045698/sketch_31_fixed_03.JPEG,264
n03045698,n03045698/sketch_35_fixed_01.JPEG,264
n03045698,n03045698/sketch_35_fixed_02.JPEG,264
n03045698,n03045698/sketch_35_fixed_03.JPEG,264
n03045698,n03045698/sketch_35_fixed_04.JPEG,264
n03045698,n03045698/sketch_35_fixed_05.JPEG,264
n03045698,n03045698/sketch_35_fixed_06.JPEG,264
n03045698,n03045698/sketch_36_fixed_01.JPEG,264
n03045698,n03045698/sketch_37_fixed_01.JPEG,264
n03045698,n03045698/sketch_37_fixed_02.JPEG,264
n03045698,n03045698/sketch_37_fixed_03.JPEG,264
n03045698,n03045698/sketch_38_fixed_01.JPEG,264
n03045698,n03045698/sketch_38_fixed_02.JPEG,264
n03045698,n03045698/sketch_38_fixed_03.JPEG,264
n03045698,n03045698/sketch_38_fixed_04.JPEG,264
n03045698,n03045698/sketch_38_fixed_05.JPEG,264
n03045698,n03045698/sketch_38_fixed_06.JPEG,264
n03045698,n03045698/sketch_38_fixed_07.JPEG,264
n03045698,n03045698/sketch_38_fixed_08.JPEG,264
n03045698,n03045698/sketch_38_fixed_09.JPEG,264
n03045698,n03045698/sketch_38_fixed_10.JPEG,264
n03045698,n03045698/sketch_38_fixed_11.JPEG,264
n03045698,n03045698/sketch_38_fixed_12.JPEG,264
n03045698,n03045698/sketch_38_fixed_13.JPEG,264
n03045698,n03045698/sketch_38_fixed_14.JPEG,264
n03045698,n03045698/sketch_38_fixed_15.JPEG,264
n03045698,n03045698/sketch_38_fixed_16.JPEG,264
n03045698,n03045698/sketch_38_fixed_17.JPEG,264
n03045698,n03045698/sketch_38_fixed_18.JPEG,264
n03045698,n03045698/sketch_38_fixed_19.JPEG,264
n03045698,n03045698/sketch_38_fixed_20.JPEG,264
n03045698,n03045698/sketch_39.JPEG,264
n03045698,n03045698/sketch_3_fixed_01.JPEG,264
n03045698,n03045698/sketch_3_fixed_02.JPEG,264
n03045698,n03045698/sketch_40.JPEG,264
n03045698,n03045698/sketch_42.JPEG,264
n03045698,n03045698/sketch_43.JPEG,264
n03045698,n03045698/sketch_46_fixed_1.JPEG,264
n03045698,n03045698/sketch_47_fixed_01.JPEG,264
n03045698,n03045698/sketch_47_fixed_02.JPEG,264
n03045698,n03045698/sketch_47_fixed_03.JPEG,264
n03045698,n03045698/sketch_47_fixed_04.JPEG,264
n03045698,n03045698/sketch_47_fixed_05.JPEG,264
n03045698,n03045698/sketch_47_fixed_06.JPEG,264
n03045698,n03045698/sketch_47_fixed_07.JPEG,264
